Crash ID,Location ID
20241148,1798
20231149,1798
20221262,1798
20221078,1798
20211144,1798
20211005,1798
20201228,1798
20191186,1798
20191011,1798
20181067,1798
20171212,1798
20171044,1798
20161071,1798
20161173,1798
20161021,1798
20161134,1798
20161285,1798
20241248,1921
20241180,1921
20231253,1921
20231142,1921
20231154,1921
20211086,1921
20211072,1921
20211052,1921
20201105,1921
20191258,1921
20181209,1921
20181131,1921
20181193,1921
20181317,1921
20171227,1921
20161322,1921
20161344,1921
20161228,1921
20161237,1921
20151197,1921
20243268,1453
20203189,1453
20242071,1094
20242054,1094
20242047,1094
20232158,1094
20232079,1094
20232238,1094
20232070,1094
20222015,1094
20192210,1094
20182191,1094
20172011,1094
20152121,1094
20241020,1210
20221248,1210
20221092,1210
20221222,1210
20221068,1210
20201140,1210
20191168,1210
20191019,1210
20181196,1210
20181100,1210
20171103,1210
20161308,1210
20241294,1522
20221185,1522
20211167,1522
20201009,1522
20191328,1522
20181068,1522
20242123,1034
20242231,1034
20232115,1034
20232116,1034
20232087,1034
20192230,1034
20182050,1034
20182066,1034
20172163,1034
20152130,1034
20241199,1881
20241250,1881
20241039,1881
20241112,1881
20221035,1881
20211113,1881
20211038,1881
20211188,1881
20211070,1881
20201030,1881
20191302,1881
20171280,1881
20171173,1881
20171265,1881
20161133,1881
20243066,1995
20243069,1995
20233205,1995
20223129,1995
20213117,1995
20203025,1995
20203242,1995
20193111,1995
20193079,1995
20183085,1995
20183105,1995
20183055,1995
20173212,1995
20173208,1995
20243203,389
20203119,389
20242209,1596
20232017,1596
20232034,1596
20222066,1596
20192136,1596
20182201,1596
20172116,1596
20172128,1596
20152053,1596
20152211,1596
20242056,1041
20232043,1041
20192205,1041
20192154,1041
20192017,1041
20172169,1041
20242130,124
20243010,1470
20223107,1470
20173115,1470
20243181,774
20243200,774
20243065,774
20233087,774
20223202,774
20223119,774
20223145,774
20223207,774
20203154,774
20183059,774
20183110,774
20183002,774
20183082,774
20173040,774
20173055,774
20246018,620
20246023,620
20241071,1839
20241178,1839
20221173,1839
20221146,1839
20211247,1839
20201189,1839
20191223,1839
20191201,1839
20191053,1839
20171346,1839
20241221,710
20241111,710
20221039,710
20201036,710
20191043,710
20181190,710
20161059,710
20241143,1180
20231238,1180
20221117,1180
20191072,1180
20181228,1180
20181132,1180
20171228,1180
20171290,1180
20242189,1065
20192187,1065
20172138,1065
20242170,941
20222140,941
20182075,941
20182034,941
20172200,941
20243043,1773
20243254,1773
20233059,1773
20233091,1773
20233055,1773
20223138,1773
20223029,1773
20223056,1773
20223251,1773
20213145,1773
20203156,1773
20203131,1773
20203245,1773
20203136,1773
20193134,1773
20193178,1773
20183029,1773
20183185,1773
20173169,1773
20173203,1773
20173098,1773
20241140,402
20221218,402
20211254,402
20191161,402
20171012,402
20171329,402
20161087,402
20161288,402
20161091,402
20151013,402
20151312,402
20244063,1646
20241131,1219
20241202,1219
20231297,1219
20211165,1219
20201243,1219
20201137,1219
20181054,1219
20181149,1219
20171165,1219
20171064,1219
20242172,1070
20242048,1070
20222001,1070
20192104,1070
20192070,1070
20192095,1070
20182060,1070
20172042,1070
20172096,1070
20242055,971
20152116,971
20241017,1913
20221109,1913
20221234,1913
20221195,1913
20221144,1913
20201118,1913
20201220,1913
20181310,1913
20181169,1913
20171159,1913
20161101,1913
20151223,1913
20151019,1913
20244067,94
20194030,94
20174013,94
20154026,94
20154087,94
20246024,835
20243011,778
20233067,778
20183016,778
20246011,2034
20242177,1154
20241127,1203
20242184,116
20232225,116
20241253,556
20201055,556
20242224,1085
20242116,1085
20232051,1085
20212111,1085
20212170,1085
20192071,1085
20192196,1085
20192124,1085
20172052,1085
20172162,1085
20152231,1085
20152072,1085
20152135,1085
20243031,607
20243164,607
20243188,607
20243134,607
20233073,607
20233108,607
20233109,607
20233009,607
20233244,607
20223053,607
20223272,607
20223255,607
20213090,607
20203038,607
20203186,607
20203016,607
20193083,607
20193172,607
20193066,607
20193014,607
20183089,607
20183052,607
20183212,607
20183174,607
20173109,607
20173196,607
20173049,607
20173165,607
20173056,607
20173187,607
20173087,607
20173170,607
20173166,607
20242069,972
20212016,972
20202192,972
20192159,972
20243156,772
20243265,772
20223118,772
20223035,772
20203032,772
20203210,772
20193163,772
20242251,597
20232098,597
20222197,597
20212205,597
20212113,597
20212035,597
20202099,597
20202135,597
20192072,597
20192155,597
20192034,597
20192032,597
20192105,597
20192033,597
20182013,597
20244034,10
20242090,1051
20232207,1051
20182023,1051
20182128,1051
20172115,1051
20243231,899
20233018,899
20233064,899
20213125,899
20203036,899
20173122,899
20173199,899
20173001,899
20173018,899
20242194,666
20242043,1096
20232250,1096
20232223,1096
20222204,1096
20222209,1096
20212081,1096
20202044,1096
20202070,1096
20192144,1096
20192012,1096
20152123,1096
20152167,1096
20244007,86
20204074,86
20242060,964
20232232,964
20152012,964
20244041,1641
20244012,1641
20244011,1641
20244033,1641
20234109,1641
20234102,1641
20224018,1641
20214023,1641
20214005,1641
20214082,1641
20204001,1641
20204030,1641
20194014,1641
20194018,1641
20184058,1641
20184036,1641
20184026,1641
20184035,1641
20164052,1641
20164075,1641
20164058,1641
20154064,1641
20154038,1641
20144002,1641
20144005,1641
20144014,1641
20144031,1641
20144041,1641
20246026,845
20242155,660
20242072,660
20232210,660
20242032,932
20242143,932
20242147,932
20222016,932
20222177,932
20222161,932
20222017,932
20212051,932
20212017,932
20202089,932
20241285,1834
20241198,1834
20241168,1834
20241018,1834
20231101,1834
20221181,1834
20221118,1834
20221149,1834
20211145,1834
20211003,1834
20201042,1834
20201251,1834
20201062,1834
20191154,1834
20191131,1834
20181007,1834
20181017,1834
20171276,1834
20171349,1834
20171287,1834
20161291,1834
20161317,1834
20161085,1834
20161312,1834
20151044,1834
20151066,1834
20242064,925
20192219,925
20152022,925
20242164,1048
20212125,1048
20212164,1048
20212041,1048
20212208,1048
20212123,1048
20202131,1048
20202093,1048
20172129,1048
20242086,1144
20242179,1144
20182017,1144
20243217,292
20203173,292
20243251,780
20233246,780
20223098,780
20223273,780
20223257,780
20193028,780
20183067,780
20183221,780
20173136,780
20243058,384
20223061,384
20213197,384
20213172,384
20183204,384
20173062,384
20173039,384
20243240,896
20243128,896
20233076,896
20223073,896
20223088,896
20213001,896
20203220,896
20203177,896
20203019,896
20183092,896
20246002,2065
20236026,2065
20216011,2065
20196010,2065
20196006,2065
20186018,2065
20166008,2065
20156025,2065
20146016,2065
20242099,1594
20242002,1594
20222004,1594
20222147,1594
20222100,1594
20212061,1594
20212150,1594
20152180,1594
20243063,871
20233248,871
20203244,871
20203218,871
20183037,871
20247022,1321
20217024,1321
20207024,1321
20207025,1321
20187026,1321
20187024,1321
20187040,1321
20167038,1321
20167025,1321
20157001,1321
20157040,1321
20157037,1321
20241265,1916
20241293,429
20241136,429
20231219,429
20231121,429
20221034,429
20211057,429
20151008,429
20241299,410
20181198,410
20244078,19
20242201,807
20242215,807
20242256,807
20222157,807
20212009,807
20202188,807
20202012,807
20202146,807
20202054,807
20192228,807
20192091,807
20182130,807
20182151,807
20172079,807
20172151,807
20152163,807
20152027,807
20241307,438
20242074,601
20242239,601
20242221,601
20232157,601
20222099,601
20212032,601
20212212,601
20172046,601
20152096,601
20152006,601
20247034,531
20237005,531
20227015,531
20187030,531
20157041,531
20241260,1212
20231258,1212
20243004,1996
20233051,1996
20233183,1996
20233005,1996
20223242,1996
20223126,1996
20223089,1996
20213003,1996
20213066,1996
20213171,1996
20213146,1996
20203172,1996
20203068,1996
20203226,1996
20203005,1996
20203041,1996
20203088,1996
20193053,1996
20193046,1996
20193017,1996
20193092,1996
20193125,1996
20193081,1996
20193087,1996
20183175,1996
20183112,1996
20183214,1996
20183108,1996
20173102,1996
20173132,1996
20173073,1996
20173026,1996
20173123,1996
20246014,826
20242024,1279
20242169,1309
20232003,1309
20202150,1309
20192248,1309
20192120,1309
20241110,1263
20241273,1263
20231143,1263
20211235,1263
20211172,1263
20211148,1263
20211071,1263
20181074,1263
20171072,1263
20171292,1263
20171075,1263
20161178,1263
20161264,1263
20151195,1263
20151138,1263
20241082,1865
20201235,1865
20171050,1865
20161211,1865
20151039,1865
20241159,345
20211124,345
20201125,345
20191057,345
20191325,345
20161300,345
20151224,345
20151117,345
20151267,345
20246022,637
20176012,637
20241229,1754
20231281,1754
20231053,1754
20221183,1754
20211161,1754
20201249,1754
20201130,1754
20191320,1754
20191077,1754
20181123,1754
20171229,1754
20171244,1754
20171285,1754
20171317,1754
20171225,1754
20161296,1754
20161117,1754
20151254,1754
20151303,1754
20242026,203
20242146,203
20172154,203
20172146,203
20172097,203
20242238,2032
20242011,2032
20222039,2032
20152107,2032
20241046,320
20241097,320
20231257,320
20221204,320
20211125,320
20191058,320
20171132,320
20171016,320
20241032,1165
20241031,579
20243133,1469
20243155,1469
20183010,1469
20183018,1469
20183118,1469
20241203,447
20231302,447
20231244,447
20211011,447
20201199,447
20201210,447
20181266,447
20151030,447
20241298,470
20241162,470
20231007,470
20231080,470
20211094,470
20211064,470
20201160,470
20191114,470
20191014,470
20171163,470
20161242,470
20242112,1601
20232145,1601
20222215,1601
20212078,1601
20152043,1601
20152161,1601
20243092,2254
20243120,2254
20243045,2254
20233191,2254
20233140,2254
20233037,2254
20223224,2254
20223001,2254
20213034,2254
20213081,2254
20203236,2254
20203243,2254
20203108,2254
20203079,2254
20183131,2254
20173135,2254
20243042,229
20243095,229
20243136,229
20233001,229
20203215,229
20193069,229
20244005,1655
20244050,1650
20234031,1650
20234054,1650
20214061,1650
20194019,1650
20174087,1650
20241208,1572
20171309,1572
20242259,2012
20212089,2012
20202100,2012
20182121,2012
20182043,2012
20172132,2012
20172062,2012
20152004,2012
20152032,2012
20152174,2012
20242212,922
20152183,922
20242226,989
20222089,989
20222091,989
20212189,989
20202095,989
20202057,989
20192247,989
20182184,989
20247007,527
20237023,527
20227040,527
20227025,527
20227022,527
20227013,527
20227030,527
20217016,527
20217026,527
20207013,527
20207020,527
20207014,527
20197016,527
20197024,527
20197027,527
20197005,527
20187031,527
20187021,527
20177010,527
20177002,527
20177017,527
20157008,527
20243074,1770
20233094,1770
20233238,1770
20233089,1770
20233172,1770
20233217,1770
20223171,1770
20223022,1770
20203232,1770
20203047,1770
20203002,1770
20183039,1770
20183157,1770
20241003,1231
20241095,1231
20191179,1231
20161303,1231
20161329,1231
20241277,1211
20171068,1211
20161274,1211
20242020,1058
20242125,1058
20242191,1058
20242010,1058
20242084,1058
20232133,1058
20222061,1058
20202178,1058
20192130,1058
20192053,1058
20192015,1058
20172056,1058
20172217,1058
20172222,1058
20172239,1058
20152175,1058
20242187,587
20242218,587
20192119,587
20172184,587
20152131,587
20152141,587
20242133,1087
20232220,1087
20202027,1087
20241092,364
20241008,364
20231095,364
20231291,364
20231050,364
20221191,364
20221162,364
20221263,364
20201119,364
20191317,364
20181009,364
20181294,364
20181147,364
20171311,364
20171177,364
20161026,364
20161324,364
20243214,510
20233201,510
20213080,510
20203050,510
20241118,1246
20231045,1246
20242265,658
20242041,658
20232036,658
20212027,658
20192162,658
20182064,658
20152070,658
20242200,2019
20232255,2019
20192094,2019
20242234,1593
20232155,1593
20222208,1593
20222223,1593
20172100,1593
20152206,1593
20242003,1598
20212112,1598
20202062,1598
20192008,1598
20192106,1598
20192132,1598
20182123,1598
20172135,1598
20152115,1598
20152015,1598
20152228,1598
20243252,1129
20233088,1129
20223038,1129
20213227,1129
20213082,1129
20213217,1129
20213010,1129
20203106,1129
20173206,1129
20243061,508
20173186,508
20242162,1013
20244071,91
20194079,91
20194073,91
20164059,91
20164034,91
20144020,91
20241047,1853
20241205,699
20211121,699
20201010,699
20201050,699
20151174,699
20151056,699
20242096,1056
20232147,1056
20222013,1056
20222107,1056
20212142,1056
20212098,1056
20212088,1056
20212139,1056
20202193,1056
20202185,1056
20192085,1056
20182150,1056
20182202,1056
20172180,1056
20172040,1056
20152007,1056
20242240,1061
20232240,1061
20232171,1061
20232132,1061
20222124,1061
20222230,1061
20212126,1061
20212069,1061
20212100,1061
20182044,1061
20182140,1061
20172018,1061
20172213,1061
20152165,1061
20152002,1061
20243139,245
20243228,245
20243182,245
20233044,245
20223164,245
20223039,245
20193181,245
20183117,245
20183165,245
20183166,245
20173139,245
20173099,245
20243075,235
20243059,235
20233264,235
20233230,235
20213166,235
20213021,235
20203217,235
20203151,235
20193049,235
20173228,235
20173038,235
20244051,69
20244075,69
20234002,69
20224067,69
20224024,69
20214034,69
20204036,69
20204077,69
20204059,69
20194072,69
20194061,69
20194104,69
20194093,69
20184025,69
20184002,69
20184073,69
20174007,69
20174020,69
20164024,69
20154074,69
20241070,581
20221148,581
20221057,581
20211099,581
20181084,581
20171003,581
20161064,581
20244079,1645
20224016,1645
20204034,1645
20204050,1645
20184064,1645
20242237,1038
20242077,1038
20232122,1038
20202115,1038
20243148,398
20242157,923
20232208,923
20232162,923
20232105,923
20202137,923
20182116,923
20182076,923
20182126,923
20172019,923
20152219,923
20244022,1638
20234053,1638
20234064,1638
20214049,1638
20194029,1638
20174039,1638
20154043,1638
20241142,725
20221100,725
20211097,725
20201107,725
20191165,725
20191247,725
20191251,725
20181117,725
20171293,725
20161010,725
20161335,725
20161102,725
20151015,725
20241124,1753
20241158,1753
20231201,1753
20231072,1753
20221124,1753
20211198,1753
20211032,1753
20201004,1753
20201099,1753
20201123,1753
20191110,1753
20181312,1753
20181019,1753
20171242,1753
20171021,1753
20161221,1753
20161227,1753
20161181,1753
20161184,1753
20151103,1753
20151011,1753
20151318,1753
20151177,1753
20151157,1753
20151320,1753
20243163,378
20233155,378
20233255,378
20223034,378
20223177,378
20213225,378
20203099,378
20193003,378
20173113,378
20243269,1763
20233008,1763
20213078,1763
20243056,1492
20243049,1493
20223074,1493
20203162,1493
20243103,248
20233196,248
20242233,957
20222201,957
20212171,957
20202021,957
20192126,957
20192133,957
20152058,957
20243014,505
20233083,505
20193071,505
20193096,505
20183140,505
20183057,505
20242249,1024
20242001,1024
20222219,1024
20212002,1024
20192074,1024
20152197,1024
20152208,1024
20241100,1262
20221202,1262
20221063,1262
20201098,1262
20181138,1262
20181069,1262
20171128,1262
20161284,1262
20161341,1262
20151004,1262
20243263,506
20233121,506
20233075,506
20233174,506
20223065,506
20223125,506
20223247,506
20223172,506
20223211,506
20213232,506
20213012,506
20213079,506
20213054,506
20203007,506
20203112,506
20193074,506
20193160,506
20193026,506
20193182,506
20193063,506
20242016,1080
20202016,1080
20192014,1080
20182005,1080
20152110,1080
20244017,1639
20244056,1639
20244009,78
20234104,78
20204072,78
20164029,78
20242085,973
20202142,973
20172093,973
20172109,973
20241035,1795
20241161,1797
20231155,1797
20231141,1797
20231255,1797
20231239,1797
20221081,1797
20211007,1797
20211253,1797
20201258,1797
20201026,1797
20191327,1797
20191157,1797
20181183,1797
20181136,1797
20171089,1797
20171239,1797
20171107,1797
20161240,1797
20161186,1797
20151205,1797
20241062,555
20231011,555
20231246,555
20191216,555
20171279,555
20161169,555
20161287,555
20151120,555
20151123,555
20151073,555
20151092,555
20241155,1264
20231040,1264
20231187,1264
20221154,1264
20211060,1264
20201120,1264
20191312,1264
20191278,1264
20191318,1264
20181176,1264
20181253,1264
20171135,1264
20171127,1264
20171157,1264
20171314,1264
20161122,1264
20151122,1264
20151236,1264
20243152,604
20243180,604
20233229,604
20233185,604
20233079,604
20203118,604
20183186,604
20173207,604
20173072,604
20242154,1294
20222211,1294
20202092,1294
20192116,1294
20192057,1294
20152217,1294
20243215,230
20243241,230
20223267,230
20193180,230
20193097,230
20193161,230
20183148,230
20183066,230
20241050,1860
20231042,1860
20191180,1860
20181286,1860
20171022,1860
20171251,1860
20151183,1860
20241133,472
20241280,472
20241193,472
20211197,472
20201156,472
20201259,472
20191263,472
20191260,472
20191208,472
20181053,472
20181278,472
20171283,472
20171179,472
20171047,472
20171147,472
20161168,472
20161223,472
20161003,472
20161355,472
20161046,472
20244037,7
20244058,7
20224042,7
20174077,7
20242067,1068
20232067,1068
20222221,1068
20212143,1068
20212099,1068
20202003,1068
20192128,1068
20192063,1068
20192065,1068
20192122,1068
20192040,1068
20182062,1068
20172034,1068
20152147,1068
20242214,662
20242113,662
20222203,662
20172147,662
20243238,1987
20213016,1987
20213176,1987
20203192,1987
20193185,1987
20173131,1987
20241059,1793
20211224,1793
20181277,1793
20181218,1793
20241021,1951
20231023,1951
20231209,1951
20221126,1951
20221186,1951
20211150,1951
20201126,1951
20191098,1951
20181304,1951
20181073,1951
20171302,1951
20171245,1951
20171253,1951
20171205,1951
20161226,1951
20151105,1951
20151294,1951
20151214,1951
20151093,1951
20151218,1951
20242254,958
20242058,958
20212183,958
20192005,958
20182166,958
20182100,958
20241245,1527
20231102,1527
20231070,1527
20231156,1527
20221212,1527
20201232,1527
20191055,1527
20181083,1527
20161244,1527
20151182,1527
20243126,507
20233260,507
20223167,507
20213035,507
20203084,507
20203166,507
20203227,507
20193114,507
20193190,507
20183184,507
20183119,507
20173047,507
20241108,1925
20211257,1925
20191162,1925
20191310,1925
20191231,1925
20171318,1925
20161339,1925
20161243,1925
20151198,1925
20151081,1925
20242137,118
20222070,118
20222130,118
20212179,118
20192245,118
20172063,118
20241005,1962
20221040,1962
20181037,1962
20171086,1962
20151282,1962
20151269,1962
20151180,1962
20151239,1962
20241051,443
20242109,995
20242118,995
20212129,995
20212166,995
20202064,995
20192131,995
20192237,995
20192090,995
20192089,995
20182183,995
20152172,995
20241116,1267
20211102,1267
20201104,1267
20181044,1267
20171034,1267
20171219,1267
20161176,1267
20161113,1267
20161333,1267
20151046,1267
20151119,1267
20243226,769
20233218,769
20203134,769
20242092,953
20212107,953
20242049,1067
20232127,1067
20222019,1067
20212073,1067
20192204,1067
20182129,1067
20182105,1067
20243151,1767
20233249,1767
20223271,1767
20223075,1767
20223231,1767
20213046,1767
20183149,1767
20183152,1767
20173171,1767
20173096,1767
20241283,419
20221112,419
20201215,419
20242262,983
20232007,983
20212072,983
20202084,983
20202186,983
20182091,983
20152060,983
20242100,1314
20242211,201
20232199,201
20232029,201
20222076,201
20202151,201
20202076,201
20192239,201
20192134,201
20182001,201
20243097,2272
20233053,2272
20223093,2272
20223036,2272
20213069,2272
20213116,2272
20203175,2272
20203171,2272
20183101,2272
20242182,808
20232172,808
20232256,808
20232153,808
20222101,808
20222077,808
20202030,808
20202045,808
20192046,808
20172008,808
20242044,1311
20202169,1311
20202138,1311
20242266,1145
20232150,1145
20241048,1949
20231234,1949
20201264,1949
20201236,1949
20191139,1949
20171112,1949
20171121,1949
20151190,1949
20151031,1949
20243023,767
20243086,767
20223086,767
20193027,767
20193038,767
20241200,1868
20151003,1868
20242151,1055
20242059,1055
20232217,1055
20232035,1055
20222131,1055
20212021,1055
20212066,1055
20212147,1055
20192158,1055
20192056,1055
20172232,1055
20152057,1055
20242223,138
20222044,138
20212174,138
20212094,138
20202190,138
20192050,138
20172013,138
20172231,138
20172030,138
20241259,569
20221160,569
20211201,569
20211228,569
20191199,569
20161150,569
20246012,830
20236013,830
20226036,830
20226035,830
20244068,88
20234106,88
20214079,88
20164065,88
20241006,1843
20241258,1831
20181212,1831
20171203,1831
20241290,481
20231049,481
20221087,481
20221042,481
20201143,481
20191133,481
20191273,481
20191204,481
20161278,481
20161325,481
20161103,481
20241056,1259
20211120,1259
20201173,1259
20191064,1259
20191097,1259
20181255,1259
20171249,1259
20151002,1259
20242014,1052
20202073,1052
20192206,1052
20152064,1052
20243076,2250
20213019,2250
20213213,2250
20243162,2277
20233093,2277
20213157,2277
20213072,2277
20193158,2277
20173197,2277
20242027,1073
20222139,1073
20222199,1073
20222154,1073
20192112,1073
20192211,1073
20192068,1073
20182142,1073
20172240,1073
20152083,1073
20152207,1073
20243029,246
20243224,246
20233054,246
20173209,246
20173082,246
20173134,246
20244080,1687
20224010,1687
20194102,1687
20144015,1687
20244047,1696
20164014,1696
20241041,1536
20221060,1536
20221065,1536
20201044,1536
20181135,1536
20161248,1536
20151234,1536
20241165,1191
20181113,1191
20161138,1191
20242217,1054
20232201,1054
20222106,1054
20222176,1054
20212090,1054
20212182,1054
20172140,1054
20242245,1599
20232146,1599
20232069,1599
20222232,1599
20202090,1599
20202055,1599
20192092,1599
20172183,1599
20152178,1599
20241170,1884
20231167,1884
20211026,1884
20211192,1884
20191091,1884
20181110,1884
20151173,1884
20241177,446
20231236,446
20221098,446
20191002,446
20181075,446
20171313,446
20151199,446
20151135,446
20246015,629
20226012,629
20206021,629
20186010,629
20166027,629
20156031,629
20241011,1840
20191176,1840
20161077,1840
20243260,232
20243055,232
20243125,232
20233200,232
20233253,232
20223050,232
20223146,232
20213165,232
20213062,232
20213246,232
20203102,232
20193008,232
20241083,1864
20231059,1864
20201147,1864
20191217,1864
20171169,1864
20243218,875
20241089,1820
20231245,1820
20231287,1820
20201008,1820
20201256,1820
20171091,1820
20171215,1820
20243146,2249
20243034,2249
20233243,2249
20213190,2249
20183202,2249
20173173,2249
20173158,2249
20241295,1856
20181214,1856
20161050,1856
20151070,1856
20241281,1526
20231139,1526
20201131,1526
20191104,1526
20181034,1526
20151041,1526
20151048,1526
20151257,1526
20151006,1526
20241076,1934
20244073,1654
20244064,1654
20234057,1654
20242094,687
20242236,687
20232126,687
20232129,687
20202110,687
20182012,687
20172117,687
20152194,687
20241058,455
20191105,455
20191233,455
20181282,455
20171304,455
20171274,455
20161106,455
20151264,455
20241019,323
20231026,323
20221170,323
20221224,323
20221198,323
20211230,323
20211010,323
20181319,323
20171160,323
20161142,323
20161044,323
20241275,1214
20221107,1214
20201142,1214
20241065,559
20241225,559
20231204,559
20231090,559
20221240,559
20211079,559
20211195,559
20201016,559
20191321,559
20191193,559
20191041,559
20181189,559
20181262,559
20171252,559
20171162,559
20161332,559
20161018,559
20151321,559
20151053,559
20243094,228
20243132,228
20233242,228
20233028,228
20193118,228
20193136,228
20183200,228
20183208,228
20243145,2264
20233232,2264
20233103,2264
20223155,2264
20213085,2264
20213231,2264
20213203,2264
20203214,2264
20193174,2264
20183022,2264
20183138,2264
20183097,2264
20241305,1509
20221044,1509
20191148,1509
20191194,1509
20191050,1509
20181185,1509
20181082,1509
20171289,1509
20151215,1509
20241228,543
20231039,543
20171055,543
20242104,663
20232022,663
20202120,663
20182176,663
20248004,107
20218009,107
20208001,107
20178002,107
20168008,107
20168002,107
20242101,135
20242253,135
20202118,135
20192202,135
20192076,135
20192042,135
20182028,135
20172166,135
20152155,135
20243195,883
20243272,883
20233188,883
20223220,883
20223237,883
20213175,883
20213218,883
20213063,883
20203014,883
20203180,883
20203149,883
20173075,883
20173120,883
20173066,883
20241212,401
20231227,401
20211143,401
20201246,401
20171217,401
20151029,401
20241241,1818
20241227,1818
20191182,1818
20151311,1818
20241171,1221
20231250,1221
20221233,1221
20201117,1221
20171254,1221
20161031,1221
20243193,515
20233125,515
20233107,515
20233187,515
20213141,515
20213100,515
20203181,515
20183001,515
20173057,515
20242225,669
20222126,669
20212020,669
20202145,669
20172198,669
20152173,669
20242160,651
20182119,651
20172197,651
20241079,466
20231276,466
20191132,466
20191167,466
20181154,466
20171043,466
20171079,466
20171170,466
20161349,466
20151032,466
20151301,466
20246010,827
20216021,827
20176030,827
20156024,827
20242235,1293
20232128,1293
20222050,1293
20212115,1293
20202075,1293
20202113,1293
20192048,1293
20192113,1293
20192175,1293
20192051,1293
20192103,1293
20182152,1293
20182137,1293
20172196,1293
20152011,1293
20152185,1293
20242192,821
20242038,821
20232139,821
20222205,821
20222033,821
20212083,821
20172024,821
20172158,821
20172170,821
20152068,821
20243189,1979
20233100,1979
20233209,1979
20233181,1979
20203208,1979
20183145,1979
20173176,1979
20241206,357
20241129,357
20241001,357
20221257,357
20211015,357
20191200,357
20191153,357
20181140,357
20181035,357
20181258,357
20161032,357
20151302,357
20151270,357
20241130,1791
20241043,1172
20244054,1663
20243032,224
20223037,224
20213084,224
20213234,224
20173032,224
20246028,836
20242244,668
20232181,668
20232187,668
20232002,668
20222196,668
20222043,668
20212162,668
20212040,668
20202053,668
20202086,668
20172006,668
20152156,668
20152041,668
20152077,668
20241154,1525
20231081,1525
20211159,1525
20211241,1525
20161269,1525
20151007,1525
20241146,1940
20241090,1940
20231009,1940
20211162,1940
20201227,1940
20201048,1940
20191125,1940
20181248,1940
20171078,1940
20171230,1940
20161265,1940
20161027,1940
20151211,1940
20242009,790
20192101,790
20242030,822
20232260,822
20222202,822
20182092,822
20243025,1502
20242168,791
20242028,791
20242061,791
20222094,791
20212014,791
20212039,791
20212101,791
20202175,791
20192127,791
20192203,791
20182037,791
20182099,791
20172127,791
20172081,791
20246021,858
20226043,858
20176024,858
20176019,858
20166010,858
20241238,482
20231074,482
20221188,482
20201071,482
20181156,482
20181134,482
20171344,482
20242210,677
20222212,677
20172076,677
20241289,1189
20241187,1914
20231001,1914
20221261,1914
20181063,1914
20171236,1914
20151226,1914
20246007,833
20241126,462
20231194,462
20242021,1089
20242045,1015
20232045,1015
20222183,1015
20202147,1015
20202155,1015
20182011,1015
20182101,1015
20152098,1015
20152055,1015
20152030,1015
20243101,392
20173058,392
20242206,1278
20232082,1278
20212193,1278
20242079,1608
20172193,1608
20241156,583
20231263,583
20201102,583
20191305,583
20161352,583
20243093,1971
20193039,1971
20241232,431
20211119,431
20241061,1826
20231164,1826
20201201,1826
20201041,1826
20242039,1304
20172022,1304
20241044,1213
20231223,1213
20181115,1213
20181016,1213
20171081,1213
20161075,1213
20151313,1213
20242131,1595
20222083,1595
20222088,1595
20212026,1595
20202060,1595
20202153,1595
20192180,1595
20182078,1595
20172233,1595
20152230,1595
20152201,1595
20242033,951
20242246,951
20212194,951
20202194,951
20192011,951
20192246,951
20241207,736
20231160,736
20231292,736
20231051,736
20221205,736
20221032,736
20191230,736
20191082,736
20191094,736
20191159,736
20171138,736
20171130,736
20161099,736
20161165,736
20151017,736
20151126,736
20151309,736
20151113,736
20151153,736
20151251,736
20243033,2255
20243138,2255
20233069,2255
20233144,2255
20233058,2255
20233204,2255
20233173,2255
20233141,2255
20223206,2255
20223052,2255
20223005,2255
20223103,2255
20223229,2255
20213088,2255
20213214,2255
20213140,2255
20213053,2255
20203010,2255
20203078,2255
20173217,2255
20242159,1083
20212172,1083
20212045,1083
20182127,1083
20172114,1083
20243177,1127
20233120,1127
20223091,1127
20213074,1127
20203003,1127
20193135,1127
20183205,1127
20173127,1127
20173137,1127
20243028,1982
20223150,1982
20203159,1982
20243105,300
20223189,300
20213184,300
20193115,300
20173220,300
20242258,1290
20222036,1290
20212108,1290
20212156,1290
20212077,1290
20202160,1290
20202031,1290
20202174,1290
20192151,1290
20192030,1290
20152202,1290
20152120,1290
20241007,1119
20231296,1119
20211142,1119
20211110,1119
20201150,1119
20171247,1119
20161007,1119
20161348,1119
20244052,42
20234056,42
20242247,929
20241276,1886
20201111,1886
20191282,1886
20181174,1886
20181191,1886
20161299,1886
20161345,1886
20242208,1591
20232239,1591
20232117,1591
20202046,1591
20192075,1591
20192139,1591
20182089,1591
20172055,1591
20172226,1591
20241157,422
20161108,422
20244065,174
20204057,174
20174011,174
20241075,561
20241015,561
20211218,561
20191286,561
20181049,561
20171193,561
20151112,561
20243027,247
20223014,247
20203229,247
20193095,247
20173053,247
20241069,1957
20231229,1957
20211133,1957
20211028,1957
20201040,1957
20191206,1957
20171129,1957
20151150,1957
20151322,1957
20244074,141
20204051,141
20144049,141
20244008,1652
20234087,1652
20204040,1652
20204007,1652
20194106,1652
20184010,1652
20144086,1652
20144019,1652
20241122,701
20241244,759
20241184,759
20221053,759
20201021,759
20201011,759
20191205,759
20171120,759
20161302,759
20161074,759
20151291,759
20151323,759
20242205,671
20222005,671
20222092,671
20212030,671
20152114,671
20152169,671
20243230,487
20243013,487
20203043,487
20193166,487
20193044,487
