Crash ID,Participant ID
20243227,803
20246026,803
20241260,803
20242151,803
20241251,803
20242247,803
20241033,803
20233165,803
20233020,803
20231214,803
20231146,803
20231061,803
20232212,803
20231134,803
20231237,803
20233202,803
20231282,803
20234039,803
20232142,803
20222195,803
20228005,803
20226009,803
20227033,803
20222056,803
20212008,803
20215088,803
20211244,803
20215038,803
20212118,803
20213109,803
20203230,803
20202166,803
20201213,803
20204064,803
20205113,803
20201089,803
20207016,803
20193139,803
20193053,803
20195105,803
20193027,803
20196001,803
20193059,803
20193012,803
20195077,803
20193111,803
20193157,803
20192190,803
20181171,803
20182080,803
20185103,803
20186007,803
20183001,803
20181137,803
20183017,803
20184071,803
20171097,803
20173114,803
20171086,803
20171300,803
20177013,803
20173101,803
20161087,803
20164034,803
20165102,803
20161317,803
20161085,803
20152191,803
20151191,803
20155059,803
20157029,803
20152031,803
20152141,803
20152077,803
20145054,803
20145033,803
20144047,803
20144077,803
20243208,1019
20241207,1019
20213151,1019
20203194,1019
20197011,1019
20174024,1019
20157002,1019
20241134,922
20241061,922
20234011,922
20233213,922
20234082,922
20228011,922
20151311,922
20151173,922
20243040,1145
20243040,945
20241302,187
20213201,187
20194054,187
20197023,187
20191118,187
20171303,187
20241147,1362
20241257,1362
20241304,1362
20242025,1362
20244049,1362
20244031,1362
20243048,1362
20231182,1362
20232007,1362
20226025,1362
20211097,1362
20211219,1362
20212041,1362
20202130,1362
20201093,1362
20203114,1362
20206004,1362
20192073,1362
20194032,1362
20193103,1362
20196008,1362
20192100,1362
20183198,1362
20184001,1362
20182157,1362
20171346,1362
20171308,1362
20173067,1362
20172021,1362
20171011,1362
20165005,1362
20161021,1362
20156014,1362
20243248,506
20221240,506
20201143,506
20195023,506
20192031,506
20193020,506
20186030,506
20184021,506
20173143,506
20171064,506
20161256,506
20161266,506
20151028,506
20151304,506
20243096,607
20243134,607
20231272,607
20221026,607
20221157,607
20215055,607
20211014,607
20202177,607
20203110,607
20174006,607
20171248,607
20154040,607
20151297,607
20151057,607
20241150,356
20241247,1039
20242040,1039
20231204,1039
20212162,1039
20212174,1039
20172107,1039
20161201,1039
20155080,1039
20241234,1417
20165007,1417
20242052,1278
20191175,1278
20243247,951
20241111,951
20241283,951
20242001,951
20232044,951
20234084,951
20233188,951
20222159,951
20223040,951
20224059,951
20228010,951
20223036,951
20227007,951
20221145,951
20228001,951
20211087,951
20214084,951
20215018,951
20213149,951
20214003,951
20211059,951
20212186,951
20213058,951
20205119,951
20203032,951
20203139,951
20201231,951
20202106,951
20202051,951
20201001,951
20203026,951
20195116,951
20194080,951
20192142,951
20192167,951
20196025,951
20183172,951
20182092,951
20182167,951
20185109,951
20173186,951
20172212,951
20174047,951
20151241,951
20151175,951
20154095,951
20158003,951
20152004,951
20154023,951
20155105,951
20152177,951
20145159,951
20243144,1336
20221034,1336
20203192,1336
20195074,1336
20196006,1336
20154091,1336
20241235,1287
20243129,1287
20214049,1287
20213169,1287
20205095,1287
20201116,1287
20203220,1287
20194046,1287
20191138,1287
20191294,1287
20183181,1287
20172142,1287
20243087,1580
20241097,1580
20223095,1580
20205132,1580
20174084,1580
20161014,1580
20164015,1580
20154043,1580
20244061,1122
20182155,1122
20182131,1122
20165155,1122
20241072,97
20227012,97
20192147,97
20171264,97
20175114,97
20161050,97
20242219,926
20221172,926
20192176,926
20171315,926
20151014,926
20241219,552
20213247,552
20211259,552
20207007,552
20202134,552
20203240,552
20193028,552
20192215,552
20192169,552
20182173,552
20171161,552
20172106,552
20173221,552
20244040,972
20243009,972
20243156,972
20242059,972
20243200,972
20233139,972
20232171,972
20232223,972
20232150,972
20223031,972
20226042,972
20221118,972
20223187,972
20212060,972
20211063,972
20211108,972
20213105,972
20217027,972
20201236,972
20203188,972
20202012,972
20202005,972
20193195,972
20193095,972
20191271,972
20181205,972
20185079,972
20183132,972
20182098,972
20183104,972
20182150,972
20182169,972
20172149,972
20172019,972
20173227,972
20152022,972
20152160,972
20145081,972
20243171,181
20242129,181
20241112,181
20231112,181
20234072,181
20232078,181
20224057,181
20223192,181
20213231,181
20201090,181
20204036,181
20182096,181
20173183,181
20151013,181
20242075,1100
20243265,1100
20242105,1100
20231088,1100
20232085,1100
20228003,1100
20223261,1100
20222234,1100
20214091,1100
20212001,1100
20201175,1100
20205129,1100
20204022,1100
20202144,1100
20195139,1100
20191254,1100
20197015,1100
20195045,1100
20192163,1100
20193062,1100
20182164,1100
20181282,1100
20184020,1100
20182064,1100
20171133,1100
20171149,1100
20155072,1100
20152013,1100
20155064,1100
20155025,1100
20151218,1100
20152171,1100
20145035,1100
20243079,254
20243099,254
20234008,254
20185107,254
20173030,254
20172006,254
20174030,254
20171216,254
20165160,254
20145137,254
20241045,1286
20243131,1286
20243067,1286
20243199,1286
20243029,1286
20241154,1286
20242030,1286
20244052,1286
20232211,1286
20221099,1286
20221191,1286
20221133,1286
20211042,1286
20216025,1286
20214009,1286
20201167,1286
20201032,1286
20203111,1286
20202139,1286
20192233,1286
20194021,1286
20195008,1286
20191308,1286
20183141,1286
20183016,1286
20185143,1286
20175102,1286
20173104,1286
20171102,1286
20174047,1286
20173224,1286
20157024,1286
20151060,1286
20155115,1286
20144076,1286
20243017,259
20243017,728
20241160,1393
20192213,1393
20241081,121
20223260,121
20181197,121
20165148,121
20241209,1044
20175086,1044
20242140,1573
20242140,596
20243107,1066
20232201,1066
20233238,1066
20221021,1066
20213183,1066
20213245,1066
20214026,1066
20212168,1066
20205127,1066
20201223,1066
20203193,1066
20192152,1066
20192084,1066
20191222,1066
20181122,1066
20173208,1066
20173033,1066
20165043,1066
20165001,1066
20152147,1066
20241151,1263
20242201,1263
20243126,1263
20242262,1263
20242100,1263
20241079,1263
20242202,1263
20231205,1263
20231033,1263
20221220,1263
20221110,1263
20221180,1263
20227014,1263
20221147,1263
20223009,1263
20214018,1263
20203062,1263
20205120,1263
20202135,1263
20203182,1263
20193102,1263
20181232,1263
20186020,1263
20182107,1263
20183055,1263
20183004,1263
20172131,1263
20151188,1263
20154067,1263
20243158,59
20171196,59
20241286,561
20243260,561
20215074,561
20203170,561
20195069,561
20173142,561
20161352,561
20161308,561
20241303,395
20246029,290
20241220,290
20231118,290
20223103,290
20223116,290
20217002,290
20201047,290
20202049,290
20191220,290
20182170,290
20175140,290
20171077,290
20172040,290
20161274,290
20155097,290
20157036,290
20152150,290
20248005,916
20243188,916
20232215,916
20234051,916
20231299,916
20231215,916
20234081,916
20223201,916
20222217,916
20223217,916
20222166,916
20223256,916
20223242,916
20222080,916
20226032,916
20212153,916
20213166,916
20213089,916
20213220,916
20203146,916
20203232,916
20203095,916
20201165,916
20201025,916
20206028,916
20201258,916
20201176,916
20205010,916
20191154,916
20193136,916
20192088,916
20192043,916
20181243,916
20182023,916
20181033,916
20181194,916
20182031,916
20185034,916
20187038,916
20175004,916
20174055,916
20165128,916
20161019,916
20151054,916
20151136,916
20157034,916
20154061,916
20144004,916
20145118,916
20244018,1646
20242076,1646
20192015,1646
20171182,1646
20173006,1646
20241060,34
20241168,34
20231088,34
20231233,34
20211136,34
20171002,34
20152185,34
20151082,34
20242022,376
20242170,376
20241037,1376
20243268,1376
20242155,1376
20241003,1376
20233100,1376
20232257,1376
20232080,1376
20233173,1376
20234070,1376
20234092,1376
20236021,1376
20223166,1376
20224043,1376
20213185,1376
20213148,1376
20214087,1376
20213207,1376
20191127,1376
20191006,1376
20195039,1376
20191069,1376
20191044,1376
20184041,1376
20181322,1376
20171052,1376
20171105,1376
20171051,1376
20171138,1376
20144088,1376
20243089,1490
20243266,1490
20243142,1490
20247007,1490
20242003,1490
20243269,1490
20244037,1490
20244008,1490
20232097,1490
20233063,1490
20234032,1490
20232116,1490
20233163,1490
20233109,1490
20231194,1490
20231236,1490
20231266,1490
20233236,1490
20221085,1490
20214078,1490
20215131,1490
20211138,1490
20202009,1490
20205115,1490
20193153,1490
20192193,1490
20186024,1490
20181131,1490
20172130,1490
20161013,1490
20151135,1490
20151310,1490
20152169,1490
20154038,1490
20144082,1490
20144012,1490
20242181,859
20246002,859
20243223,859
20233200,859
20234035,859
20233128,859
20233126,859
20232008,859
20222178,859
20228002,859
20224051,859
20221261,859
20214013,859
20212175,859
20216026,859
20215036,859
20214093,859
20212195,859
20211035,859
20213102,859
20207023,859
20203080,859
20206017,859
20203150,859
20203183,859
20194038,859
20192039,859
20196011,859
20191063,859
20197024,859
20193166,859
20195127,859
20194039,859
20193196,859
20193063,859
20181309,859
20183054,859
20183144,859
20183158,859
20182024,859
20181088,859
20181307,859
20183042,859
20181149,859
20185122,859
20173091,859
20171156,859
20173050,859
20176011,859
20173102,859
20171319,859
20175113,859
20177002,859
20172177,859
20175082,859
20175024,859
20172183,859
20161195,859
20168001,859
20165085,859
20165051,859
20161276,859
20165044,859
20161324,859
20167027,859
20151108,859
20158004,859
20155027,859
20155041,859
20151124,859
20158011,859
20144092,859
20243082,1159
20232149,1159
20243150,325
20223044,325
20203094,325
20207019,325
20183090,325
20173149,325
20164049,325
20243170,1453
20231124,1453
20211255,1453
20191067,1453
20182153,1453
20243084,1223
20242086,1223
20243178,1223
20233097,1223
20233127,1223
20223258,1223
20221023,1223
20211130,1223
20213084,1223
20211142,1223
20211217,1223
20205002,1223
20205016,1223
20196023,1223
20193113,1223
20192057,1223
20183210,1223
20182002,1223
20182052,1223
20175073,1223
20173207,1223
20171104,1223
20161334,1223
20161174,1223
20165026,1223
20166028,1223
20151021,1223
20151064,1223
20155042,1223
20151238,1223
20155100,1223
20151267,1223
20241030,1154
20242132,1154
20241124,1154
20241026,1154
20233260,1154
20221210,1154
20223168,1154
20224027,1154
20211212,1154
20212021,1154
20211011,1154
20213142,1154
20216006,1154
20204020,1154
20202147,1154
20201052,1154
20201115,1154
20194003,1154
20191076,1154
20194022,1154
20194106,1154
20195148,1154
20195053,1154
20191153,1154
20191054,1154
20185008,1154
20187017,1154
20185075,1154
20182179,1154
20182013,1154
20185037,1154
20171122,1154
20172116,1154
20171009,1154
20175145,1154
20171233,1154
20165012,1154
20161207,1154
20166022,1154
20161058,1154
20151138,1154
20152025,1154
20144049,1154
20145090,1154
20243127,1494
20243003,575
20233223,575
20211218,575
20184056,575
20183124,575
20155110,575
20241042,547
20243260,547
20211153,547
20193105,547
20192049,547
20182166,547
20183050,547
20182173,547
20165082,547
20152223,547
20152167,547
20144012,547
20243121,808
20243108,808
20242162,808
20242033,808
20241227,808
20244048,808
20243136,808
20243057,808
20233040,808
20234006,808
20233102,808
20231268,808
20231018,808
20232251,808
20233049,808
20221040,808
20221054,808
20222213,808
20222107,808
20222219,808
20211206,808
20214060,808
20192168,808
20181077,808
20183145,808
20181005,808
20186016,808
20181316,808
20172052,808
20168009,808
20161112,808
20161294,808
20157033,808
20151085,808
20146031,808
20243072,905
20241167,905
20242081,905
20241265,905
20241114,905
20242091,905
20243052,905
20233231,905
20233183,905
20231085,905
20233242,905
20234098,905
20233047,905
20222109,905
20226013,905
20222017,905
20223227,905
20213132,905
20211026,905
20211241,905
20213041,905
20202155,905
20205060,905
20203207,905
20204080,905
20191086,905
20193144,905
20191190,905
20186006,905
20185019,905
20186010,905
20172209,905
20173061,905
20165146,905
20151200,905
20151243,905
20151204,905
20154033,905
20152158,905
20145037,905
20145042,905
20241091,736
20231229,736
20231045,736
20231233,736
20221210,736
20223268,736
20215154,736
20201102,736
20193051,736
20181265,736
20183155,736
20161239,736
20242135,374
20232258,374
20233171,374
20222133,374
20222115,374
20213056,374
20215025,374
20202080,374
20204033,374
20181207,374
20172037,374
20172173,374
20144006,374
20243225,1093
20242031,1093
20232005,1093
20234062,1093
20233031,1093
20223018,1093
20224001,1093
20201263,1093
20191329,1093
20195037,1093
20195065,1093
20192076,1093
20193058,1093
20183214,1093
20181192,1093
20174061,1093
20176006,1093
20173080,1093
20172011,1093
20165101,1093
20155040,1093
20152135,1093
20145068,1093
20145023,1093
20145114,1093
20244060,1185
20241297,1185
20233045,1185
20233239,1185
20221190,1185
20221237,1185
20223085,1185
20211200,1185
20211081,1185
20213082,1185
20213211,1185
20211111,1185
20205068,1185
20202032,1185
20203091,1185
20195141,1185
20193093,1185
20195115,1185
20191108,1185
20185088,1185
20184043,1185
20185130,1185
20172225,1185
20171206,1185
20173096,1185
20174018,1185
20177025,1185
20173205,1185
20164011,1185
20166021,1185
20161187,1185
20165153,1185
20165004,1185
20241268,207
20243125,207
20174082,207
20243235,1319
20243262,1319
20231184,1319
20232006,1319
20233107,1319
20217025,1319
20213016,1319
20205085,1319
20202086,1319
20244059,691
20221229,691
20211198,691
20197008,691
20173173,691
20144037,691
20244059,49
20243051,49
20241095,49
20233150,49
20231084,49
20228009,49
20221244,49
20223063,49
20205104,49
20206032,49
20184060,49
20182168,49
20171156,49
20172087,49
20161018,49
20151323,49
20155057,49
20151088,49
20146018,49
20241266,1042
20243194,1042
20242098,1042
20243042,1042
20242153,1042
20243050,1042
20243182,1042
20234108,1042
20232119,1042
20233161,1042
20234001,1042
20233207,1042
20233082,1042
20223190,1042
20223151,1042
20211020,1042
20212032,1042
20215126,1042
20215048,1042
20203136,1042
20195059,1042
20191243,1042
20194019,1042
20182163,1042
20182177,1042
20181046,1042
20185120,1042
20174093,1042
20172065,1042
20161110,1042
20165071,1042
20151298,1042
20151251,1042
20243161,1007
20232067,1007
20233074,1007
20233175,1007
20231294,1007
20234024,1007
20232101,1007
20232120,1007
20222005,1007
20213176,1007
20213001,1007
20211187,1007
20201173,1007
20205015,1007
20205007,1007
20203115,1007
20201222,1007
20193099,1007
20192019,1007
20192157,1007
20195140,1007
20193116,1007
20193084,1007
20197017,1007
20191041,1007
20197002,1007
20191005,1007
20184031,1007
20181292,1007
20181054,1007
20187023,1007
20181139,1007
20183146,1007
20171236,1007
20172195,1007
20172157,1007
20172201,1007
20173045,1007
20171217,1007
20164048,1007
20165105,1007
20161304,1007
20165006,1007
20154060,1007
20145166,1007
20145154,1007
20145030,1007
20242042,9
20194008,9
20243210,429
20173166,429
20151154,429
20244025,1527
20223123,1527
20215014,1527
20195073,1527
20193080,1527
20243088,1531
20241011,1531
20242256,1531
20232252,1531
20231063,1531
20221258,1531
20221045,1531
20191087,1531
20191246,1531
20193152,1531
20191182,1531
20183043,1531
20172194,1531
20151102,1531
20241211,1222
20214088,1222
20241211,1130
20241204,1533
20241217,1533
20234025,1533
20232163,1533
20231210,1533
20224024,1533
20223134,1533
20213163,1533
20213106,1533
20212187,1533
20211052,1533
20202119,1533
20186015,1533
20181227,1533
20171228,1533
20161107,1533
20166018,1533
20154035,1533
20155123,1533
20241137,1403
20233120,1403
20232045,1403
20231057,1403
20236030,1403
20234046,1403
20224021,1403
20215156,1403
20211234,1403
20212207,1403
20212065,1403
20213145,1403
20191212,1403
20191168,1403
20192241,1403
20182149,1403
20175067,1403
20176002,1403
20172083,1403
20171101,1403
20161281,1403
20158008,1403
20151107,1403
20151071,1403
20145059,1403
20145104,1403
20243117,820
20243206,820
20241034,820
20242250,820
20241254,820
20244068,820
20241187,820
20233167,820
20231046,820
20233086,820
20221047,820
20222073,820
20224061,820
20226017,820
20221093,820
20222041,820
20211254,820
20211166,820
20215105,820
20211143,820
20202067,820
20191092,820
20195041,820
20191062,820
20182193,820
20186014,820
20183082,820
20174031,820
20171192,820
20174090,820
20172182,820
20171050,820
20171129,820
20175058,820
20161349,820
20156016,820
20156028,820
20155039,820
20145027,820
20248003,198
20242107,719
20243080,252
20227025,252
20201161,252
20184011,252
20175037,252
20161180,252
20242204,940
20243063,940
20246014,940
20244077,940
20242211,940
20241019,940
20242038,940
20233230,940
20231212,940
20222016,940
20223210,940
20213227,940
20213093,940
20213048,940
20211180,940
20213049,940
20212192,940
20212102,940
20202114,940
20204026,940
20196021,940
20192234,940
20195130,940
20194040,940
20191238,940
20181173,940
20182143,940
20173119,940
20172240,940
20173176,940
20165089,940
20165097,940
20161104,940
20165014,940
20151158,940
20241103,1089
20241246,1089
20243146,1089
20241213,1089
20242083,1089
20231281,1089
20232188,1089
20237006,1089
20222052,1089
20221089,1089
20224008,1089
20221046,1089
20214039,1089
20212155,1089
20211161,1089
20215093,1089
20215103,1089
20205029,1089
20202068,1089
20205122,1089
20193134,1089
20192172,1089
20191191,1089
20195042,1089
20195114,1089
20195085,1089
20181271,1089
20181209,1089
20181128,1089
20182059,1089
20172093,1089
20175057,1089
20172140,1089
20173148,1089
20161346,1089
20164047,1089
20151125,1089
20151119,1089
20243006,1549
20241035,1549
20223046,1549
20194048,1549
20192095,1549
20193107,1549
20182042,1549
20181308,1549
20173196,1549
20151004,1549
20243212,710
20241237,743
20242143,743
20223068,743
20165036,743
20241052,1048
20234099,1048
20223016,1048
20224020,1048
20217015,1048
20213201,1048
20205014,1048
20207003,1048
20194087,1048
20183075,1048
20181006,1048
20157011,1048
20151074,1048
20157007,1048
20144075,1048
20246027,1243
20244066,1243
20231168,1243
20231050,1243
20217009,1243
20211068,1243
20205017,1243
20202126,1243
20191240,1243
20173021,1243
20171205,1243
20161064,1243
20152229,1243
20244072,4
20241105,4
20202128,4
20203064,4
20202165,4
20194015,4
20241195,363
20233212,363
20231032,363
20233141,363
20221137,363
20223176,363
20202118,363
20192156,363
20194043,363
20183200,363
20183162,363
20184069,363
20155020,363
20244043,654
20171321,654
20174052,654
20168010,654
20241102,1615
20243192,1615
20243250,1615
20231095,1615
20211067,1615
20202097,1615
20204069,1615
20203073,1615
20192220,1615
20182158,1615
20171239,1615
20171284,1615
20164056,1615
20161022,1615
20151105,1615
20243070,958
20243165,999
20243024,999
20242090,999
20243093,999
20233114,999
20233065,999
20223058,999
20223020,999
20221231,999
20213062,999
20203244,999
20193164,999
20183157,999
20181089,999
20187030,999
20173137,999
20173002,999
20172114,999
20173094,999
20171112,999
20165041,999
20165147,999
20155137,999
20151026,999
20144094,999
20145040,999
20145055,999
20241132,853
20204005,853
20158002,853
20241292,147
20242009,147
20232190,147
20237012,147
20234101,147
20222176,147
20205094,147
20205097,147
20185029,147
20181185,147
20182101,147
20172059,147
20172129,147
20171259,147
20154006,147
20152224,147
20152217,147
20152003,147
20241189,476
20231171,476
20236011,476
20233125,476
20232253,476
20195106,476
20183103,476
20144043,476
20146008,476
20241233,1298
20243195,1298
20231302,1298
20231249,1298
20231086,1298
20231012,1298
20232186,1298
20223055,1298
20223039,1298
20223032,1298
20212013,1298
20213199,1298
20216029,1298
20212002,1298
20211156,1298
20203119,1298
20201092,1298
20193127,1298
20191279,1298
20191109,1298
20191103,1298
20181044,1298
20181011,1298
20182051,1298
20182043,1298
20173171,1298
20172094,1298
20173020,1298
20161296,1298
20161229,1298
20152175,1298
20151187,1298
20242115,1476
20243014,1476
20243162,1476
20234057,1476
20203111,1476
20201195,1476
20203078,1476
20201149,1476
20191209,1476
20195080,1476
20181294,1476
20181189,1476
20183186,1476
20183169,1476
20185081,1476
20171232,1476
20174084,1476
20172026,1476
201750029,1476
20173142,1476
20174050,1476
20164008,1476
20151011,1476
20151227,1476
20145067,1476
20242167,1567
20226007,1567
20222230,1567
20211044,1567
20203049,1567
20201250,1567
20202018,1567
20202069,1567
20202195,1567
20203170,1567
20194033,1567
20193041,1567
20184022,1567
20173194,1567
20145120,1567
20144072,1567
20243234,1335
20241299,1335
20241245,1335
20242146,1335
20231160,1335
20231070,1335
20232255,1335
20223214,1335
20221222,1335
20221036,1335
20222188,1335
20222146,1335
20211030,1335
20213118,1335
20217022,1335
20215081,1335
20201243,1335
20205112,1335
20204076,1335
20193103,1335
20196016,1335
20191111,1335
20193138,1335
20194056,1335
20182178,1335
20183020,1335
20183204,1335
20171351,1335
20171073,1335
20166004,1335
20151205,1335
20155026,1335
20152208,1335
20145075,1335
20242012,585
20231240,585
20223265,585
20202042,585
20201024,585
20201048,585
20172070,585
20151024,585
20241066,1312
20244071,1312
20241014,1312
20231231,1312
20233061,1312
20233187,1312
20233261,1312
20233048,1312
20223098,1312
20211126,1312
20215123,1312
20214044,1312
20201112,1312
20205098,1312
20191274,1312
20195050,1312
20187026,1312
20184047,1312
20181241,1312
20185051,1312
20184012,1312
20171148,1312
20174017,1312
20174044,1312
20165046,1312
20161316,1312
20154054,1312
20154014,1312
20242175,850
20243181,850
20246014,850
20242125,850
20241018,850
20231250,850
20231180,850
20232166,850
20234019,850
20223236,850
20221115,850
20211080,850
20215138,850
20215035,850
20201042,850
20202178,850
20202179,850
20191307,850
20191090,850
20195112,850
20195126,850
20193031,850
20191037,850
20193120,850
20181120,850
20181202,850
20185077,850
20186021,850
20171017,850
20174065,850
20175062,850
20157038,850
20154018,850
20155007,850
20145111,850
20145132,850
20243207,550
20231170,550
20212035,550
20191098,550
20191258,550
20171333,550
20161350,550
20152102,550
20151221,550
20242029,979
20243224,979
20234012,979
20232017,979
20221163,979
20221060,979
20222200,979
20202133,979
20182073,979
20181058,979
20187010,979
20183105,979
20185002,979
20161254,979
20151192,979
20144033,979
20243064,1256
20211049,1256
20192173,1256
20182165,1256
20241013,838
20241041,838
20231032,838
20223131,838
20223130,838
20211059,838
20213109,838
20201251,838
20201013,838
20197018,838
20191081,838
20181055,838
20183099,838
20174014,838
20175015,838
20173135,838
20172035,838
20164020,838
20161203,838
20161117,838
20152118,838
20152077,838
20246019,1219
20243152,1219
20242242,1219
20243115,1219
20231252,1219
20232094,1219
20231279,1219
20223124,1219
20223176,1219
20215152,1219
20215024,1219
20214032,1219
20215111,1219
20213065,1219
20201095,1219
20205116,1219
20206021,1219
20191202,1219
20191203,1219
20194047,1219
20191058,1219
20195101,1219
20192108,1219
20191152,1219
20182136,1219
20183068,1219
20181193,1219
20177019,1219
20174009,1219
20171126,1219
20161010,1219
20152099,1219
20151045,1219
20242257,1596
20243130,1596
20231129,1596
20231082,1596
20213077,1596
20193044,1596
20181132,1596
20165123,1596
20151184,1596
20145103,1596
20241138,1212
20242137,1212
20233177,1212
20231277,1212
20223087,1212
20215144,1212
20214037,1212
20212072,1212
20217023,1212
20211074,1212
20202156,1212
20203221,1212
20191320,1212
20193169,1212
20191094,1212
20183095,1212
20183196,1212
20173189,1212
20173191,1212
20161214,1212
20161247,1212
20151133,1212
20152020,1212
20151086,1212
20151065,1212
20145142,1212
20244014,1400
20242099,1400
20242077,1400
20241015,1400
20232170,1400
20233004,1400
20232020,1400
20234009,1400
20232092,1400
20221230,1400
20222071,1400
20223122,1400
20222179,1400
20215133,1400
20213067,1400
20211151,1400
20216030,1400
20203222,1400
20205049,1400
20206009,1400
20192061,1400
20186001,1400
20182020,1400
20181204,1400
20181041,1400
20187011,1400
20175081,1400
20167033,1400
20151212,1400
20152014,1400
20155078,1400
20152031,1400
20152182,1400
20243111,99
20233197,99
20234055,99
20223062,99
20221162,99
20226003,99
20221204,99
20221014,99
20201155,99
20203209,99
20201260,99
20181319,99
20184068,99
20172012,99
20175092,99
20172156,99
20165149,99
20164060,99
20164003,99
20165060,99
20152061,99
20242186,1182
20221027,1182
20205135,1182
20195001,1182
20181029,1182
20185125,1182
20175128,1182
20152145,1182
20145158,1182
20243106,219
20167034,219
20242070,401
20242017,401
20222036,401
20223228,401
20223025,401
20196013,401
20192193,401
20194103,401
20183064,401
20173040,401
20243261,1381
20243016,1381
20242243,1571
20242102,588
20246011,588
20241239,588
20231093,588
20221035,588
20221250,588
20221214,588
20214030,588
20216013,588
20201234,588
20205071,588
20194011,588
20181056,588
20182158,588
20181017,588
20172223,588
20152185,588
20243187,1036
20231247,1036
20226005,1036
20204053,1036
20207022,1036
20201179,1036
20192155,1036
20197006,1036
20182044,1036
20161130,1036
20152098,1036
20152103,1036
20151296,1036
20241301,1302
20243056,1302
20241182,1302
20233151,1302
20231232,1302
20231060,1302
20224012,1302
20221228,1302
20211231,1302
20215113,1302
20202175,1302
20204045,1302
20191277,1302
20191185,1302
20195096,1302
20191068,1302
20193140,1302
20192185,1302
20192180,1302
20184065,1302
20181301,1302
20181221,1302
20175051,1302
20171008,1302
20173140,1302
20173012,1302
20165092,1302
20151261,1302
20156015,1302
20145088,1302
20243135,915
20247022,915
20231179,915
20215005,915
20212139,915
20201134,915
20191323,915
20191040,915
20172015,915
20145171,915
20241248,1663
20161057,1663
20241020,1315
20242104,1315
20234063,1315
20233133,1315
20233153,1315
20223158,1315
20222231,1315
20211248,1315
20216015,1315
20205069,1315
20205041,1315
20203061,1315
20193071,1315
20192143,1315
20195087,1315
20187002,1315
20173048,1315
20174060,1315
20173113,1315
20161066,1315
20145017,1315
20241294,51
20222093,51
20203145,51
20194088,51
20161321,51
20146023,51
20242123,1372
20242195,1372
20234018,1372
20232022,1372
20227036,1372
20201252,1372
20203020,1372
20201061,1372
20191232,1372
20192123,1372
20192115,1372
20181107,1372
20187033,1372
20182138,1372
20161103,1372
20242144,1069
20221128,1069
20203153,1069
20202054,1069
20192010,1069
20183021,1069
20177027,1069
20177024,1069
20241199,845
20241253,845
20242074,845
20241058,845
20231028,845
20231218,845
20233215,845
20223023,845
20223248,845
20222170,845
20212154,845
20212106,845
20213017,845
20211047,845
20212054,845
20212040,845
20216017,845
20211033,845
20214045,845
20211128,845
20215034,845
20212112,845
20215112,845
20201145,845
20201251,845
20201174,845
20205078,845
20203028,845
20204024,845
20201018,845
20205131,845
20191169,845
20193123,845
20192197,845
20194085,845
20193185,845
20193095,845
20194026,845
20191084,845
20195044,845
20193087,845
20181003,845
20182183,845
20182114,845
20184054,845
20181012,845
20172089,845
20171010,845
20171024,845
20173133,845
20172111,845
20172121,845
20175139,845
20171032,845
20164021,845
20161079,845
20167040,845
20161269,845
20161038,845
20161295,845
20161150,845
20165020,845
20154050,845
20152231,845
20156012,845
20241199,141
20242002,141
20232220,141
20224025,141
20193024,141
20181206,141
20183080,141
20184026,141
20165069,141
20164074,141
20166017,141
20164043,141
20156024,141
20243066,878
20243193,878
20231256,878
20233198,878
20207005,878
20201102,878
20191023,878
20192048,878
20193092,878
20195047,878
20183175,878
20171266,878
20176025,878
20175032,878
20165059,878
20165169,878
20155048,878
20151320,878
20243233,817
20211098,817
20203108,817
20174027,817
20173085,817
20173088,817
20171080,817
20243203,1208
20242194,1208
20232121,1208
20222177,1208
20222149,1208
20223081,1208
20226022,1208
20212104,1208
20213051,1208
20203055,1208
20203129,1208
20203040,1208
20203123,1208
20201044,1208
20195145,1208
20183067,1208
20175026,1208
20171242,1208
20175074,1208
20171328,1208
20177005,1208
20161277,1208
20165076,1208
20151025,1208
20145045,1208
20145098,1208
20242209,1073
20241159,1073
20231038,1073
20232048,1073
20231106,1073
20231062,1073
20231153,1073
20231003,1073
20232160,1073
20223213,1073
20227019,1073
20211064,1073
20214024,1073
20215097,1073
20212170,1073
20205042,1073
20203083,1073
20208001,1073
20203005,1073
20205091,1073
20203023,1073
20204070,1073
20195069,1073
20191281,1073
20192221,1073
20193158,1073
20182197,1073
20182028,1073
20172236,1073
20175006,1073
20171267,1073
20172097,1073
20165158,1073
20161273,1073
20164044,1073
20165079,1073
20152041,1073
20157008,1073
20151101,1073
20145080,1073
20242056,1310
20232247,1310
20222157,1310
20223162,1310
20221126,1310
20222141,1310
20215031,1310
20201011,1310
20192217,1310
20181305,1310
20144009,1310
20243109,1388
20241198,1388
20242214,1388
20242082,1388
20233160,1388
20236010,1388
20222126,1388
20222156,1388
20221085,1388
20221169,1388
20213141,1388
20211154,1388
20215124,1388
20205128,1388
20202110,1388
20201230,1388
20205107,1388
20191219,1388
20191314,1388
20192195,1388
20181127,1388
20181326,1388
20173019,1388
20171057,1388
20174089,1388
20145140,1388
20243109,438
20243231,438
20214085,438
20194004,438
20177007,438
20171242,438
20165007,438
20151006,438
20155031,438
20155125,438
20157039,438
20145128,438
20243010,1434
20244012,1434
20234080,1434
20232259,1434
20226023,1434
20223115,1434
20222091,1434
20221084,1434
20222118,1434
20212061,1434
